2017-12-25T13:05:14.22,1669521,1668929,1668929,99789.88953,17386.18044
2017-12-25T13:05:14.783,1669521,1668929,1668929,99788.71058,17385.36854
2017-12-25T13:05:16.023,1669881,1668929,1668929,99790.58357,17385.38453
2017-12-25T13:05:17.037,1669881,1668929,1668929,99793.36409,17385.21412
2017-12-25T13:05:18.57,1669136,1669136,1668929,99792.00201,17383.88355
2017-12-25T13:05:19.007,1669136,1669136,1668929,99791.43748,17383.42962
2017-12-25T13:05:20.447,1669881,1668929,1668929,99787.27807,17382.7692
2017-12-25T13:05:20.76,1669880,1668929,1668929,99787.31706,17382.7232
2017-12-25T13:05:21.95,1669880,1668929,1668929,99787.34716,17382.7123
2017-12-25T13:05:23.23,1668929,1668929,1668925,99787.65931,17382.50479
2017-12-25T13:05:24.183,1668925,1668925,1668368,99787.89331,17382.71479
2017-12-25T13:05:26.073,1670000,1668925,1669521,99786.92231,17382.66379
2017-12-25T13:05:26.59,1670000,1669521,1669521,99766.36356,17382.99504
2017-12-25T13:05:28.23,1669915,1669521,1668833,99766.09831,17383.02679
2017-12-25T13:05:29.417,1669521,1669521,1668833,99761.94467,17381.94315
2017-12-25T13:05:29.713,1669520,1669521,1668833,99761.85767,17381.94315
2017-12-25T13:05:30.73,1669496,1669521,1668833,99763.15907,17381.24735
2017-12-25T13:05:31.887,1669496,1669521,1668833,99762.91391,17381.14085
2017-12-25T13:05:33.513,1669496,1669521,1668833,99764.37191,17381.05785
2017-12-25T13:05:34.62,1669496,1669495,1668833,99762.93691,17380.02285
2017-12-25T13:05:34.667,1669496,1669495,1668833,99761.49491,17379.72285
2017-12-25T13:05:36.403,1669520,1668833,1669151,99759.82791,17378.29185
2017-12-25T13:05:37.433,1668638,1667777,1667777,99758.71071,17377.09365
2017-12-25T13:05:38.12,1668638,1667521,1667521,99760.18871,17378.56865
2017-12-25T13:05:39.793,1668825,1669090,1667839,99753.50668,17375.99267
2017-12-25T13:05:40.42,1668825,1669090,1667839,99752.00068,17375.99267
2017-12-25T13:05:41.073,1668825,1667522,1667522,99750.5188,17377.10927
2017-12-25T13:05:42.573,1668833,1668833,1668216,99750.50324,17377.19377
2017-12-25T13:05:43.607,1668833,1668833,1668216,99750.22828,17377.07877
2017-12-25T13:05:44.247,1668833,1668833,1668216,99749.58828,17377.07877
2017-12-25T13:05:45.98,1668680,1668216,1668350,99747.74524,17376.38573
2017-12-25T13:05:47.343,1669100,1668833,1669073,99749.03292,17377.10044
2017-12-25T13:05:47.653,1669100,1668833,1669073,99748.33872,17377.10044
2017-12-25T13:05:48.653,1669090,1669090,1669073,99747.64127,17376.98768
2017-12-25T13:05:49.607,1669090,1669090,1669073,99747.45906,17376.97948
2017-12-25T13:05:50.967,1669090,1669073,1668833,99746.10144,17376.51086
2017-12-25T13:05:52.233,1668831,1668833,1668350,99746.1937,17376.48411
2017-12-25T13:05:53.28,1669998,1669999,1669051,99747.22094,17377.07981
2017-12-25T13:05:53.78,1669998,1669051,1669051,99747.12694,17377.07081
2017-12-25T13:05:54.763,1669998,1669051,1669051,99747.40694,17376.7508
2017-12-25T13:05:56.703,1669008,1669051,1668350,99747.95935,17376.72006
2017-12-25T13:05:57.61,1669008,1669051,1668530,99749.22623,17376.21916
2017-12-25T13:05:58.517,1669008,1669051,1668831,99744.00323,17374.36416
2017-12-25T13:05:59.123,1669008,1668530,1668530,99742.33427,17374.36816
