2017-12-24T12:13:42.137,1585000,1585000,1584792,112100.9787,22913.7511
2017-12-24T12:13:43.217,1585685,1585599,1585599,112102.3203,22914.34773
2017-12-24T12:13:44.107,1586555,1586555,1586268,112101.5952,22914.57263
2017-12-24T12:13:45.08,1586779,1586779,1586268,112101.0299,22914.25733
2017-12-24T12:13:46.113,1586778,1586778,1585604,112102.9782,22912.86813
2017-12-24T12:13:47.63,1586779,1586779,1585599,112106.3373,22914.76993
2017-12-24T12:13:48.113,1586779,1586779,1585599,112107.4254,22914.76993
2017-12-24T12:13:49.067,1584815,1584815,1584792,112107.5328,22915.2764
2017-12-24T12:13:51.113,1587919,1587920,1585607,112108.6559,22916.51893
2017-12-24T12:13:51.3,1587919,1587920,1585607,112111.2794,22916.51893
2017-12-24T12:13:52.347,1587562,1585685,1585685,112111.4004,22916.52197
2017-12-24T12:13:53.89,1585780,1585780,1585685,112112.4352,22917.05197
2017-12-24T12:13:55.27,1585780,1585780,1585685,112110.7901,22917.68197
2017-12-24T12:13:56.253,1587758,1585780,1585685,112113.0561,22917.68197
2017-12-24T12:13:57.253,1587758,1585780,1585704,112112.8761,22917.68197
2017-12-24T12:13:57.77,1585800,1585685,1585686,112115.86,22917.88487
2017-12-24T12:13:59.473,1585800,1585685,1585690,112115.002,22916.88287
2017-12-24T12:14:00.397,1585800,1585686,1585780,112115.538,22916.98387
2017-12-24T12:14:00.88,1587757,1585780,1585780,112116.105,22917.01387
2017-12-24T12:14:02.1,1587757,1585686,1585686,112116.528,22917.43587
2017-12-24T12:14:02.723,1587757,1585685,1585685,112116.9559,22918.33388
2017-12-24T12:14:04.193,1587757,1585685,1585690,112117.4059,22918.13388
2017-12-24T12:14:05.46,1587757,1587757,1585690,112117.4744,22918.13888
2017-12-24T12:14:06.647,1587756,1587757,1585690,112118.6484,22918.13888
2017-12-24T12:14:07.21,1587756,1587756,1585690,112118.0963,22918.16728
2017-12-24T12:14:08.71,1587756,1587756,1586596,112118.4988,22918.16728
2017-12-24T12:14:09.21,1587756,1587756,1586601,112128.6177,22918.26518
2017-12-24T12:14:10.6,1587798,1587798,1587000,112131.0489,22919.09538
2017-12-24T12:14:11.51,1587798,1587798,1587000,112130.6094,22919.19638
2017-12-24T12:14:12.65,1587798,1587798,1587757,112130.6784,22919.27638
2017-12-24T12:14:14.043,1587798,1587798,1587757,112129.8222,22918.46648
2017-12-24T12:14:14.98,1587798,1587798,1587758,112129.2942,22918.56748
2017-12-24T12:14:16.01,1587915,1587798,1587798,112129.1273,22918.89063
2017-12-24T12:14:16.45,1587915,1587798,1587798,112129.2374,22918.89063
2017-12-24T12:14:18.09,1587920,1587920,1587798,112130.7191,22919.79733
2017-12-24T12:14:19.323,1587920,1587920,1587798,112130.2641,22919.17733
2017-12-24T12:14:19.56,1587920,1587920,1587798,112129.9661,22918.77733
2017-12-24T12:14:21.073,1587920,1587920,1587915,112132.299,22919.68733
2017-12-24T12:14:21.577,1587920,1587920,1587915,112133.913,22920.68733
2017-12-24T12:14:22.497,1587920,1587920,1587915,112139.791,22923.48633
2017-12-24T12:14:23.7,1587920,1587920,1587915,112145.453,22928.18633
2017-12-24T12:14:25.403,1588000,1587999,1587920,112148.0238,22930.39401
2017-12-24T12:14:26.343,1588000,1588000,1587997,112153.4616,22930.48469
2017-12-24T12:14:27.517,1588000,1588000,1587997,112156.9526,22931.13639
2017-12-24T12:14:28.537,1588000,1588000,1587997,112157.1267,22931.54592
2017-12-24T12:14:29.457,1588000,1588000,1587997,112162.7767,22931.59692
2017-12-24T12:14:30.41,1588130,1588130,1587997,112162.9295,22932.16872
2017-12-24T12:14:31.647,1588130,1588130,1587997,112164.1056,22932.25982
2017-12-24T12:14:32.16,1588130,1588130,1587997,112164.8021,22934.70732
2017-12-24T12:14:33.457,1588130,1588130,1588000,112164.7886,22934.81792
2017-12-24T12:14:34.77,1588130,1588130,1588000,112165.1485,22938.01562
2017-12-24T12:14:35.867,1588130,1588130,1588000,112165.3505,22938.59762
2017-12-24T12:14:36.4,1588130,1588130,1588000,112168.119,22939.41512
2017-12-24T12:14:37.763,1588130,1588130,1588000,112167.4843,22939.39342
2017-12-24T12:14:38.967,1588130,1588130,1588000,112165.0003,22936.24942
2017-12-24T12:14:39.887,1588000,1588000,1587922,112172.5149,22943.60099
2017-12-24T12:14:40.577,1589998,1589998,1588130,112173.5725,22943.54462
2017-12-24T12:14:41.983,1590000,1590000,1589999,112174.8978,22946.00784
2017-12-24T12:14:42.81,1590000,1589999,1589999,112177.7546,22946.8092
2017-12-24T12:14:43.81,1590000,1590000,1589999,112178.4998,22947.50232
2017-12-24T12:14:44.793,1590000,1590000,1589999,112182.1618,22951.55532
2017-12-24T12:14:45.89,1590000,1590000,1589999,112183.8987,22951.66322
2017-12-24T12:14:47.067,1590083,1590000,1590000,112184.1628,22951.77239
2017-12-24T12:14:47.74,1593720,1593720,1590000,112185.1918,22952.76839
2017-12-24T12:14:48.723,1593720,1590000,1590000,112186.9973,22952.16992
2017-12-24T12:14:49.957,1593720,1590000,1590004,112189.3657,22952.46125
2017-12-24T12:14:50.85,1593719,1590001,1593159,112190.024,22952.66055
2017-12-24T12:14:51.973,1593719,1590843,1590004,112196.0524,22952.74995
2017-12-24T12:14:53.117,1593719,1591638,1592126,112197.4006,22952.70044
2017-12-24T12:14:54.07,1593719,1593134,1593134,112196.8856,22952.60544
2017-12-24T12:14:54.883,1593719,1593719,1593134,112198.8806,22953.09044
2017-12-24T12:14:56.087,1593719,1593719,1592126,112197.6306,22952.06883
2017-12-24T12:14:57.087,1593719,1593719,1592131,112200.0456,22952.50883
2017-12-24T12:14:58.173,1593718,1592127,1592127,112207.3333,22956.55593
2017-12-24T12:14:59.44,1593710,1593718,1593134,112207.3274,22956.55303
2017-12-24T12:15:00.97,1593710,1593710,1593134,112206.7155,22956.67903
2017-12-24T12:15:02.053,1593710,1593710,1593134,112206.0545,22956.74903
2017-12-24T12:15:03.007,1593710,1593710,1593134,112204.8045,22957.65903
2017-12-24T12:15:03.83,1593710,1593710,1593139,112206.7845,22958.55103
2017-12-24T12:15:04.313,1593710,1593710,1593139,112208.4001,22958.66063
2017-12-24T12:15:05.423,1593710,1593710,1593139,112204.9618,22958.72563
2017-12-24T12:15:06.877,1593710,1593710,1593139,112205.0833,22960.81713
2017-12-24T12:15:08.13,1593720,1593720,1593718,112211.0622,22965.82713
2017-12-24T12:15:09.317,1593720,1593720,1593718,112212.343,22966.1306
2017-12-24T12:15:09.52,1593720,1593720,1593718,112214.92,22967.1226
2017-12-24T12:15:11.553,1596650,1596650,1593718,112234.6513,22986.72591
2017-12-24T12:15:11.863,1596650,1596650,1596201,112234.5553,22986.72591
2017-12-24T12:15:13.4,1595000,1595000,1594000,112235.5223,22987.31791
2017-12-24T12:15:13.413,1596650,1596650,1594000,112238.2123,22988.31791
2017-12-24T12:15:14.757,1596650,1593720,1593720,112238.2553,22989.81791
2017-12-24T12:15:16.743,1596650,1593720,1593720,112241.005,22989.88367
2017-12-24T12:15:17.137,1596650,1596650,1593720,112240.892,22989.94567
2017-12-24T12:15:17.667,1596650,1596650,1593720,112239.1764,22989.25972
2017-12-24T12:15:18.713,1596650,1596650,1593720,112228.0901,22989.94177
2017-12-24T12:15:19.997,1596650,1596650,1593720,112229.3127,22990.76438
2017-12-24T12:15:21.78,1596649,1594429,1594429,112229.9707,22991.94929
2017-12-24T12:15:22.793,1596650,1596650,1594466,112227.4155,22992.56929
2017-12-24T12:15:23.59,1596650,1596650,1596201,112235.2601,22995.7139
2017-12-24T12:15:25.06,1596650,1596650,1596201,112234.1576,22996.7224
2017-12-24T12:15:26.097,1596650,1596650,1596201,112231.3031,22996.6239
2017-12-24T12:15:26.313,1596650,1596650,1596201,112232.9824,22996.9192
2017-12-24T12:15:27.637,1596650,1596650,1596201,112233.2059,22996.9892
2017-12-24T12:15:29.297,1596650,1596650,1596201,112233.3822,22997.2992
2017-12-24T12:15:29.78,1596650,1596650,1596201,112235.1449,22997.30622
2017-12-24T12:15:30.99,1596650,1596650,1596201,112236.6393,22998.16422
2017-12-24T12:15:31.373,1596650,1596650,1594466,112236.5045,22997.42686
2017-12-24T12:15:32.867,1596650,1596650,1594466,112236.1426,22997.8728
2017-12-24T12:15:34.087,1596650,1596650,1594466,112236.6176,22998.7588
2017-12-24T12:15:34.507,1596650,1596650,1594466,112238.4526,23003.8888
2017-12-24T12:15:36.04,1596201,1596643,1594466,112253.8388,23005.9573
2017-12-24T12:15:37.397,1596649,1596650,1594466,112258.8387,23008.2057
2017-12-24T12:15:37.757,1596649,1596649,1594466,112258.6137,23008.2607
2017-12-24T12:15:39.227,1596600,1596600,1594466,112253.2124,23009.15078
2017-12-24T12:15:39.507,1596650,1596650,1594466,112253.3401,23009.19928
2017-12-24T12:15:40.617,1596650,1596650,1594466,112253.0219,23009.08254
2017-12-24T12:15:42.773,1596650,1596650,1594429,112251.8311,23010.57122
2017-12-24T12:15:43.07,1596650,1596650,1594466,112249.8856,23011.57122
2017-12-24T12:15:44.133,1596649,1596649,1594466,112252.2564,23008.69323
2017-12-24T12:15:45.023,1596649,1594466,1596201,112246.4027,22998.84046
2017-12-24T12:15:46.21,1599000,1599000,1598650,112243.3622,22999.78046
2017-12-24T12:15:47.29,1600000,1597000,1597000,112245.5506,23001.67046
2017-12-24T12:15:49.273,1600640,1600640,1596650,112245.5751,23002.06897
2017-12-24T12:15:50.293,1600640,1600640,1600000,112247.7402,23003.05299
2017-12-24T12:15:50.887,1600640,1600640,1600000,112248.7008,23003.17359
2017-12-24T12:15:52.187,1600640,1600000,1600000,112250.5769,23003.6347
2017-12-24T12:15:52.937,1600640,1600640,1600000,112245.695,23003.89171
2017-12-24T12:15:54.097,1600640,1600640,1600000,112247.179,23004.26171
2017-12-24T12:15:55.067,1600640,1600640,1600000,112253.446,23004.56971
2017-12-24T12:15:55.487,1600640,1600640,1600000,112248.946,23004.56971
2017-12-24T12:15:56.94,1600640,1600000,1600000,112252.259,23005.46171
2017-12-24T12:15:58.457,1600640,1600000,1600000,112257.2672,23010.26278
2017-12-24T12:15:59.393,1600640,1600640,1596643,112259.0862,23011.10378
2017-12-24T12:15:59.847,1600639,1600640,1596643,112258.076,23011.06755
2017-12-24T12:16:01.457,1596201,1595581,1593719,112257.3834,23012.29895
2017-12-24T12:16:01.933,1596643,1597085,1595000,112256.8533,23012.89695
2017-12-24T12:16:03.64,1596643,1593719,1593719,112252.7313,23013.77494
2017-12-24T12:16:04.517,1596643,1596643,1593719,112251.8127,23013.79195
2017-12-24T12:16:05.11,1596600,1596600,1593719,112249.4207,23013.80995
2017-12-24T12:16:05.843,1596643,1596643,1593719,112251.2607,23015.88695
2017-12-24T12:16:07.243,1596643,1596643,1595581,112250.7607,23016.46095
2017-12-24T12:16:07.807,1596643,1596643,1595581,112249.6822,23016.09595
2017-12-24T12:16:09.273,1596643,1596643,1595581,112249.4267,23016.18595
2017-12-24T12:16:11.14,1594227,1593718,1593718,112251.5497,23017.82399
2017-12-24T12:16:12.377,1596643,1596643,1593718,112249.6207,23018.90399
2017-12-24T12:16:13.887,1596643,1596643,1593718,112250.0127,23018.99699
2017-12-24T12:16:15.307,1596649,1593718,1593718,112246.5583,23016.65599
2017-12-24T12:16:16.637,1589030,1589030,1589020,112248.7566,23019.09433
2017-12-24T12:16:17.543,1599925,1589030,1596643,112248.4759,23019.22739
2017-12-24T12:16:18.677,1599925,1589030,1596643,112245.0879,23019.22739
2017-12-24T12:16:19.207,1599925,1596643,1596643,112245.1285,23019.50739
2017-12-24T12:16:20.847,1599925,1596643,1596643,112243.9572,23018.62109
2017-12-24T12:16:20.88,1599925,1599925,1596643,112244.1424,23018.63109
2017-12-24T12:16:22.487,1596650,1596650,1596644,112248.7441,23018.7491
2017-12-24T12:16:22.893,1599999,1596644,1596644,112255.0517,23019.05669
2017-12-24T12:16:24.817,1599999,1588924,1588924,112257.8036,23020.3546
2017-12-24T12:16:25.66,1599999,1588924,1596649,112258.3746,23021.2546
2017-12-24T12:16:26.88,1596643,1596643,1594429,112257.6121,23021.10109
2017-12-24T12:16:27.77,1592841,1594000,1591340,112258.0322,23021.83324
2017-12-24T12:16:28.607,1592841,1591340,1591340,112258.8672,23021.95923
2017-12-24T12:16:29.67,1592841,1591340,1591340,112251.9708,23022.57433
2017-12-24T12:16:30.92,1592840,1592840,1589020,112251.7012,23022.61354
2017-12-24T12:16:31.653,1592840,1592840,1589020,112253.3976,23022.61994
